Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
9557,Sputnik Sweetheart,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""0099448475""","=""9780099448471""",0,3.83,Vintage,Paperback,229,2002,1999,,2020/01/06,,,read,,,,1,0
41022133,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,"Murakami, Haruki",,"=""0385352115""","=""9780385352116""",0,3.87,Vintage Books,Paperback,308,2014,2013,,2020/01/06,,,read,,,,1,0
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""""","=""""",0,3.99,Vintage Books,Paperback,296,2000,1987,,2020/01/06,,,read,,,,1,0
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,"Díaz, Junot",,"=""1594489580""","=""9781594489587""",0,3.89,Riverhead Books,Hardcover,335,2007,2007,,2020/01/06,,,read,,,,1,0
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""""","=""""",0,4.11,Vintage International,Paperback,467,2006,2002,,2020/01/06,,,read,,,,1,0
113436,Eragon (The Inheritance Cycle #1),Christopher Paolini,"Paolini, Christopher",,"=""0375826696""","=""9780375826696""",0,3.97,Alfred A. Knopf,Paperback,503,2005,2002,,2020/01/06,,,read,,,,1,0
99561,Looking for Alaska,John Green,"Green, John",,"=""1435249151""","=""9781435249158""",0,3.96,Speak,Paperback,221,2006,2005,,2020/01/06,,,read,,,,1,0
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",0,4.31,Penguin Books,Paperback,487,2005,2001,,2020/01/06,,,read,,,,1,0
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""0786838655""","=""9780786838653""",0,4.31,Disney Hyperion Books,Paperback,377,2006,2005,,2020/01/06,,,read,,,,1,0
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",0,3.89,Vintage,Paperback,226,2004,2003,,2020/01/06,,,read,,,,1,0
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",0,3.94,Seal Books,Paperback,460,2006,2001,,2020/01/06,,,read,,,,1,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",0,4.36,Scholastic Press,Hardcover,391,2009,2009,,2020/01/06,,,read,,,,1,0
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,"Cain, Susan",,"=""0307352145""","=""9780307352149""",0,4.07,Crown Publishers,Hardcover,333,2012,2012,,2020/01/06,,,read,,,,1,0
7736182,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,"Riordan, Rick",,"=""142311339X""","=""9781423113393""",0,4.29,Disney-Hyperion Books,Hardcover,576,2010,2010,,2020/01/06,,,read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",0,4.12,Scholastic Press,Hardcover,390,2010,2010,,2020/01/06,,,read,,,,1,0
6792458,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,Michelle Alexander,"Alexander, Michelle",,"=""""","=""""",1,4.52,The New Press Inc.,Hardcover,290,2010,2010,,2020/01/06,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2020/01/06,,,read,,,,1,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,4.58,Scholastic Inc,Paperback,652,2006,2005,,2020/01/06,,,read,,,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439686520""","=""9780439686525""",0,4.50,Scholastic Inc.,Paperback,870,2004,2003,,2020/01/06,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439139597""","=""9780439139595""",0,4.57,Scholastic,Paperback,734,2002,2000,,2020/01/06,,,read,,,,1,0
5148,A Separate Peace,John Knowles,"Knowles, John",David Levithan,"=""""","=""""",1,3.60,Scribner,Paperback,208,2003,1959,,2014/12/27,,,read,,,,1,0
12898,Death of a Salesman,Arthur Miller,"Miller, Arthur",,"=""0435233076""","=""9780435233075""",0,3.59,Heinemann ed,Hardcover,144,1994,1949,,2020/01/06,,,read,,,,1,0
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0965341984""","=""9780965341981""",0,4.14,Knopf,Paperback,607,1997,1994,,2020/01/06,,,read,,,,1,0
22628,The Perks of Being a Wallflower,Stephen Chbosky,"Chbosky, Stephen",,"=""""","=""""",0,4.24,MTV Books/Pocket Books,Hardcover,213,1999,1999,,2020/01/06,,,read,,,,1,0
17690,The Trial,Franz Kafka,"Kafka, Franz","Max Brod, Willa Muir, Edwin Muir","=""""","=""""",0,3.94,Vintage,Paperback,255,2001,1925,,2020/01/06,,,read,,,,1,0
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",0,4.45,Bantam,Mass Market Paperback,835,2005,1996,,2020/01/06,,,read,,,,1,0
5113,Franny and Zooey,J.D. Salinger,"Salinger, J.D.",,"=""0316769029""","=""9780316769020""",0,3.96,"Little, Brown Paperbacks",Paperback,201,2001,1957,,2020/01/06,,,read,,,,1,0
17716,Waiting for Godot,Samuel Beckett,"Beckett, Samuel",,"=""""","=""""",0,3.84,Grove,Paperback,109,2011,1951,,2020/01/06,,,read,,,,1,0
77767,"Little House on the Prairie (Little House, #3)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",Garth Williams,"=""""","=""""",0,4.21,HarperTrophy,Paperback,335,1994,1935,,2020/01/06,,,read,,,,1,0
10975,The Sound and the Fury,William Faulkner,"Faulkner, William",,"=""""","=""""",0,3.86,Vintage International,Paperback,366,1990,1929,,2020/01/06,to-read,to-read (#6),to-read,,,,0,0
231804,The Outsiders,S.E. Hinton,"Hinton, S.E.",,"=""0670532576""","=""9780670532575""",0,4.15,Puffin Books (US/CAN),Mass Market Paperback,208,1997,1967,,2020/01/06,,,read,,,,1,0
234225,Dune (Dune #1),Frank Herbert,"Herbert, Frank",,"=""0340839937""","=""9780340839935""",0,4.29,Hodder,Paperback,604,2006,1965,,2020/01/06,,,read,,,,1,0
119073,The Name of the Rose,Umberto Eco,"Eco, Umberto",William Weaver,"=""0156001314""","=""9780156001311""",0,4.14,Houghton Mifflin Harcourt,Paperback,552,1994,1980,,2020/01/06,,,read,,,,1,0
15241,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",Peter S. Beagle,"=""0618346260""","=""9780618346264""",0,4.50,Houghton Mifflin,Paperback,322,1993,1954,,2020/01/06,,,read,,,,1,0
6514,The Bell Jar,Sylvia Plath,"Plath, Sylvia",,"=""""","=""""",0,4.05,Harper Perennial Modern Classics,Paperback,294,2006,1963,,2020/01/06,,,read,,,,1,0
18512,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",0,4.58,Del Rey,Mass Market Paperback,404,2003,1955,,2020/01/06,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",0,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,,2020/01/06,,,read,,,,1,0
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.","Francis Ledoux, Maria Skibniewska","=""0618346252""","=""9780618346257""",0,4.41,Houghton Mifflin Harcourt,Paperback,398,2003,1954,,2020/01/06,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",0,4.58,Scholastic Inc.,Mass Market Paperback,547,2004,1999,,2020/01/06,,,read,,,,1,0
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",0,4.24,HarperCollins Publishers,Paperback,206,2005,1950,,2020/01/06,,,read,,,,1,0
5907,"The Hobbit, or There and Back Again",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",0,4.30,Houghton Mifflin,Paperback,366,2002,1937,,2020/01/06,,,read,,,,1,0
4667024,The Help,Kathryn Stockett,"Stockett, Kathryn",,"=""0399155341""","=""9780399155345""",0,4.47,G.P. Putnam's Sons,Hardcover,451,2009,2009,,2020/01/06,,,read,,,,1,0
11870085,The Fault in Our Stars,John Green,"Green, John",,"=""""","=""""",1,4.12,Dutton Books,Hardcover,313,2012,2012,,2020/01/06,,,read,,,,1,0
13079982,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""""","=""""",0,3.97,Simon & Schuster,Mass Market Paperback,249,2011,1953,,2020/01/06,,,read,,,,1,0
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""0743477111""","=""9780743477116""",0,3.74,Washington Square Press,Mass Market Paperback,281,2002,1590,,2020/01/06,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",0,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2020/01/06,,,read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",0,4.35,Scholastic Press,Hardcover,374,2008,2008,,2020/01/06,,,read,,,,1,0
7865083,Liar's Poker,Michael   Lewis,"Lewis, Michael",,"=""039333869X""","=""9780393338690""",4,4.15,W. W. Norton & Company,Paperback,310,2010,1989,,2020/01/06,,,read,,,,1,0
817791,The Blind Side,Michael   Lewis,"Lewis, Michael",,"=""0393330478""","=""9780393330472""",0,4.17,W. W. Norton & Company,Paperback,339,2007,2006,,2020/01/06,,,read,,,,1,0
13707734,The Swerve: How the World Became Modern,Stephen Greenblatt,"Greenblatt, Stephen",,"=""0393343405""","=""9780393343403""",0,3.87,W. W. Norton & Company,Paperback,356,2012,2011,,2014/12/27,,,read,,,,1,0
9418327,Bossypants,Tina Fey,"Fey, Tina",,"=""""","=""""",0,3.96,Reagan Arthur Books,ebook,283,2011,2011,,2020/01/06,,,read,,,,1,0
20588698,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",Lena Dunham,"Dunham, Lena",Joana Avillez,"=""081299499X""","=""9780812994995""",0,3.29,Random House,Hardcover,265,2014,2014,2020/01/06,2020/01/06,,,read,,,,1,0
80890,Buddenbrooks: The Decline of a Family,Thomas Mann,"Mann, Thomas","T.J. Reed, John E. Woods, Jonas Vaznelis","=""0679417370""","=""9780679417378""",0,4.20,Everyman's Library,Hardcover,731,1994,1901,,2014/12/24,to-read,to-read (#3),to-read,,,,0,0
18050143,"Zero to One: Notes on Startups, or How to Build the Future",Peter Thiel,"Thiel, Peter",Blake  Masters,"=""0804139296""","=""9780804139298""",0,4.15,Crown Currency,Hardcover,195,2014,2014,,2020/01/01,,,read,,,,1,0
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0061234001""","=""9780061234002""",0,4.01,William Morrow,Hardcover,268,2006,2005,,2020/01/01,,,read,,,,1,0
50143,Asleep,Banana Yoshimoto,"Yoshimoto, Banana",Michael Emmerich,"=""0571205372""","=""9780571205370""",0,3.76,Faber & Faber,Paperback,177,2001,1989,,2017/07/13,to-read,to-read (#4),to-read,,,,0,0
6290281,Polyglot: How I Learn Languages,Kató Lomb,"Lomb, Kató","Ádám Szegi, Kornelia DeKorne, Scott Alkire","=""1606437062""","=""9781606437063""",0,3.81,TESL-EJ,Paperback,216,2018,1970,,2015/07/01,,,read,,,,1,0
23256,Confessions of a Philosopher: A Personal Journey Through Western Philosophy from Plato to Popper (Modern Library (Paperback)),Bryan Magee,"Magee, Bryan",,"=""0375750363""","=""9780375750366""",5,4.10,Random House Publishing Group,Paperback,496,1999,1997,,2014/12/27,,,read,,,,1,0
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von","Burton Pike, R. Dillon Boylan, Elizabeth Wolff Mayer","=""0812969901""","=""9780812969900""",4,3.70,Modern Library,Paperback,149,2005,1774,,2014/12/27,,,read,,,,1,0
18213403,"No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State",Glenn Greenwald,"Greenwald, Glenn",,"=""162779073X""","=""9781627790734""",4,4.07,Metropolitan Books/Henry Holt (NY),Hardcover,260,2014,2014,,2014/12/27,,,read,,,,1,0
667,Anthem,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0452281253""","=""9780452281257""",3,3.61,NAL,Paperback,105,1999,1938,,2014/12/27,,,read,,,,1,0
52309,The Autobiography of Benjamin Franklin,Benjamin Franklin,"Franklin, Benjamin",,"=""0743255062""","=""9780743255066""",3,3.85,Touchstone,Paperback,143,2004,1791,,2014/12/27,,,read,,,,1,0
13707738,Boomerang: Travels in the New Third World,Michael   Lewis,"Lewis, Michael",,"=""0393343448""","=""9780393343441""",4,3.90,W. W. Norton & Company,Paperback,218,2012,2011,,2014/12/27,,,read,,,,1,0
8032112,The Big Short: Inside the Doomsday Machine,Michael   Lewis,"Lewis, Michael",,"=""0393338827""","=""9780393338829""",3,4.30,W. W. Norton & Company,Paperback,291,2011,2010,,2014/12/27,,,read,,,,1,0
20604826,Flash Boys,Michael   Lewis,"Lewis, Michael",,"=""0393244660""","=""9780393244663""",4,4.14,W. W. Norton & Company,Hardcover,274,2014,2014,,2014/12/27,,,read,,,,1,0
36529,Narrative of the Life of Frederick Douglass,Frederick Douglass,"Douglass, Frederick",,"=""1580495761""","=""9781580495769""",4,4.13,Prestwick House Inc.,Paperback,158,2004,1845,,2014/12/27,,,read,,,,1,0
11084145,Steve Jobs,Walter Isaacson,"Isaacson, Walter",,"=""1451648537""","=""9781451648539""",4,4.16,Simon & Schuster,Hardcover,630,2011,2011,,2014/12/27,,,read,,,,1,0
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",3,4.12,Ember,Paperback,208,2006,1993,,2014/12/27,,,read,,,,1,0
7126,The Count of Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",Robin Buss,"=""0140449264""","=""9780140449266""",3,4.33,Penguin Classics,Paperback,1276,2003,1844,,2014/12/27,,,read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",4,4.20,New American Library,Mass Market Paperback,328,1950,1948,,2014/12/27,,,read,,,,1,0
3876,The Sun Also Rises,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",3,3.79,Pan Books,Paperback,189,1957,1926,,2014/12/27,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",4,3.80,Back Bay Books,Paperback,277,2001,1951,,2014/12/27,,,read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""0060935464""","=""9780060935467""",5,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2014/12/27,,,read,,,,1,0
19510,Essays and Aphorisms,Arthur Schopenhauer,"Schopenhauer, Arthur",R.J. Hollingdale,"=""0140442278""","=""9780140442274""",5,4.16,Penguin Classics,Paperback,240,1973,1851,,2014/12/27,,,read,,,,1,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",3,3.70,Penguin Books ,Paperback,182,1999,1954,,2014/12/27,,,read,,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",5,3.98,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,,2014/12/27,,,read,,,,1,0
7613,Animal Farm,George Orwell,"Orwell, George","Ann Patchett, Téa Obreht","=""""","=""""",4,4.02,Plume,Paperback,129,2003,1945,,2014/12/27,,,read,,,,1,0
31795,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,Will Durant,"Durant, Will",,"=""0671739166""","=""9780671739164""",4,4.15,Pocket Books,Paperback,704,1991,1926,,2014/12/27,,,read,,,,1,0
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",3,4.03,Vintage International,Paperback,123,1989,1942,,2014/12/27,,,read,,,,1,0
15751404,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316204366""","=""9780316204361""",3,3.97,"Little, Brown and Company",Hardcover,305,2013,2013,,2014/12/27,,,read,,,,1,0
3228917,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316017922""","=""9780316017923""",4,4.19,"Little, Brown and Company",Hardcover,309,2008,2008,,2014/12/27,,,read,,,,1,0
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,"Gladwell, Malcolm",,"=""""","=""""",3,4.01,Time Warner Book Group,Paperback,301,2002,2000,,2014/12/27,,,read,,,,1,0
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",5,4.17,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,,2014/12/27,,,read,,,,1,0
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,"Duhigg, Charles",,"=""1400069289""","=""9781400069286""",3,4.13,Random House,Hardcover,375,2012,2012,,2014/12/27,,,read,,,,1,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",3,4.10,Dial Press,Paperback,275,1999,1969,,2012/09/08,,,read,,,,1,0
577246,Manon Lescaut,Antoine François Prévost d'Exiles,"d'Exiles, Antoine François Prévost","Jean Sgard, Leonard Tancock","=""0140445595""","=""9780140445596""",4,3.30,Penguin Classics,Paperback,192,1992,1731,,2014/12/27,,,read,,,,1,0
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",4,3.90,Penguin Books,Paperback,107,2002,1937,,2011/03/29,,,read,,,,1,0
11539550,Moonwalking with Einstein: The Art and Science of Remembering Everything,Joshua Foer,"Foer, Joshua",,"=""0143120530""","=""9780143120537""",4,3.88,Penguin Books,Paperback,307,2012,2011,,2014/12/27,,,read,,,,1,0
20351058,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor",,"=""""","=""""",3,4.29,Public Domain Books,Kindle Edition,614,2001,1866,,2014/12/27,,,read,,,,1,0
18883115,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,"Abbott, Edwin A.",,"=""""","=""""",4,3.81,,Kindle Edition,124,2012,1884,,2014/12/27,,,read,,,,1,0
7600589,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",Steven D. Levitt,"Levitt, Steven D.",,"=""""","=""""",4,4.00,HarperCollins e-books,ebook,288,2009,2009,,2014/12/27,,,read,,,,1,0
13081224,Sophie's World,Jostein Gaarder,"Gaarder, Jostein",Paulette Møller,"=""""","=""""",5,3.97,"Farrar, Straus and Giroux",ebook,548,2007,1991,,2014/12/27,,,read,,,,1,0
243685,A History of Western Philosophy,Bertrand Russell,"Russell, Bertrand",,"=""0671201581""","=""9780671201586""",3,4.13,Simon & Schuster,Paperback,906,1986,1945,,2014/12/27,,,read,,,,1,0
3774496,War and Peace,Leo Tolstoy,"Tolstoy, Leo","Richard Pevear, Larissa Volokhonsky","=""1400079985""","=""9781400079988""",5,4.17,Vintage Classics,Paperback,1273,2011,1869,,2014/12/27,,,read,,,,1,0
80324,Prolegomena to Any Future Metaphysics,Immanuel Kant,"Kant, Immanuel",James W. Ellington,"=""0872205932""","=""9780872205932""",4,3.95,Hacket Publishing,Paperback,160,2002,1783,,2014/12/24,,,read,,,,1,0
767690,The Philosophy of Schopenhauer,Bryan Magee,"Magee, Bryan",,"=""0198237227""","=""9780198237228""",4,4.42,Oxford University Press,Paperback,475,1997,1983,,2014/12/24,,,read,,,,1,0
2956,"The Adventures of Huckleberry Finn (Adventures of Tom and Huck, #2)",Mark Twain,"Twain, Mark","Guy Cardwell, E.W. Kemble, John Seelye, Walter Trier, Tom Wilson, William Little Hughes","=""0142437174""","=""9780142437179""",3,3.83,Penguin Classics,Paperback,327,2002,1885,,2011/03/29,,,read,,,,1,0
